accession,genome_GC,Orthogroup,SCO_GC,monophyletic
GCF_000717745.1,71.41159375031481,OG0002154,75.25879917184265,Yes
GCF_004125265.1,70.94689834119383,OG0002154,75.25879917184265,Yes
GCF_001652895.1,71.87308271254555,OG0002154,75.25879917184265,Yes
GCF_015475835.1,72.29851637947058,OG0002154,75.25879917184265,Yes
GCF_008642275.1,72.13719847250294,OG0002268,75.26132404181185,Yes
GCF_000719555.1,73.19297597363543,OG0002252,75.26205450733752,Yes
GCF_018619185.1,71.58550682310738,OG0002292,75.26455026455027,Yes
GCF_015244315.1,72.50697707688116,OG0002150,75.26501766784452,Yes
GCF_000720675.1,72.5811962847692,OG0002150,75.26501766784452,Yes
GCF_008704515.1,72.55647111696172,OG0002097,75.26570048309179,Yes
GCF_001418395.1,72.60487225359155,OG0002176,75.26881720430107,Yes
GCF_008039505.1,70.67954736371634,OG0002130,75.26881720430107,Yes
GCF_014649515.1,72.28029898333222,OG0002130,75.26881720430107,Yes
GCF_009862445.1,72.11866110982085,OG0002130,75.26881720430107,Yes
GCF_008705135.1,71.0874109252463,OG0002130,75.26881720430107,Yes
GCF_009872555.1,71.5141412527273,OG0002130,75.26881720430107,Yes
GCF_014650435.1,71.89684322825536,OG0002292,75.26881720430107,Yes
GCF_011008945.1,73.2502875225165,OG0002176,75.26881720430107,Yes
GCF_001746425.1,72.10929117028407,OG0002292,75.26881720430107,Yes
GCF_003945525.1,71.96136842476199,OG0002130,75.26881720430107,Yes
GCF_000980885.2,72.20426490137413,OG0002130,75.26881720430107,Yes
GCF_000721235.1,72.41546052416992,OG0002176,75.26881720430107,Yes
GCF_003933295.1,71.75785492289239,OG0002130,75.26881720430107,Yes
GCF_000716625.1,73.07199505128393,OG0002099,75.26881720430107,Yes
GCF_001509775.1,70.96844907271088,OG0002268,75.27251864601261,Yes
GCF_003610995.1,71.70149073097517,OG0002292,75.27272727272727,Yes
GCF_000968685.2,71.47187478922336,OG0002229,75.27322404371584,Yes
GCF_900079415.1,72.67812909669054,OG0002229,75.27322404371584,Yes
GCF_006539185.1,71.81957138804985,OG0002292,75.27322404371584,Yes
GCF_000716625.1,73.07199505128393,OG0002292,75.27386541471049,Yes
GCF_014656075.1,73.21108540302635,OG0002170,75.27593818984548,Yes
GCF_014253015.1,73.1471939892551,OG0002118,75.27675276752768,Yes
GCF_000719785.1,72.59169735383811,OG0002118,75.27675276752768,Yes
GCF_000719185.1,72.08319570586902,OG0002118,75.27675276752768,Yes
GCF_000720215.1,71.44995860312143,OG0002154,75.27862208713273,Yes
GCF_007829875.1,72.5290855559092,OG0002154,75.27862208713273,Yes
GCF_000718155.1,72.71275078444424,OG0002274,75.27910685805422,Yes
GCF_015244315.1,72.50697707688116,OG0002243,75.28089887640449,Yes
GCF_018070205.1,71.9263035883291,OG0002243,75.28089887640449,Yes
GCF_000380165.1,72.03496733301846,OG0002154,75.28205128205127,Yes
GCF_000716625.1,73.07199505128393,OG0002154,75.28205128205127,Yes
GCF_014650895.1,73.86841746139201,OG0002154,75.28205128205127,Yes
GCF_000720175.1,71.49557545860554,OG0002097,75.2840909090909,Yes
GCF_000444875.1,72.55081180229493,OG0002154,75.28556593977154,Yes
GCF_003363195.1,71.92051257710922,OG0002154,75.28556593977154,Yes
GCF_001905905.1,72.52618144735315,OG0002154,75.28556593977154,Yes
GCF_000709915.1,71.7720114283777,OG0002154,75.28556593977154,Yes
GCF_017526105.1,71.83741230666094,OG0002268,75.28735632183908,Yes
GCF_018966745.1,72.28748407732631,OG0002268,75.28735632183908,Yes
GCF_003369795.1,71.94694442760859,OG0002268,75.28735632183908,Yes
GCF_900215595.1,71.29502915331933,OG0002268,75.28735632183908,Yes
GCF_000718625.1,72.28910990907153,OG0002268,75.28735632183908,Yes
GCF_000719785.1,72.59169735383811,OG0002097,75.28735632183908,Yes
GCF_014650115.1,72.07896486388853,OG0002268,75.28735632183908,Yes
GCF_000380165.1,72.03496733301846,OG0002229,75.28735632183908,Yes
GCF_002891315.1,71.21444945088618,OG0002099,75.28985507246377,Yes
GCF_014076605.1,71.33417979781174,OG0002099,75.28985507246377,Yes
GCF_014650895.1,73.86841746139201,OG0002274,75.29021558872306,Yes
GCF_001187435.1,73.2561104577597,OG0002252,75.29069767441861,Yes
GCF_012927245.1,72.73758658293158,OG0002108,75.29137529137529,Yes
GCF_011008945.1,73.2502875225165,OG0002099,75.29239766081871,Yes
GCF_000980885.2,72.20426490137413,OG0002099,75.29239766081871,Yes
GCF_002224125.2,70.77328045264795,OG0002118,75.29610829103216,Yes
GCF_000718635.1,72.39832027893979,OG0002176,75.29761904761905,Yes
GCF_002939475.1,72.39930118315576,OG0002097,75.29843893480258,Yes
GCF_009811555.1,71.33644441223096,OG0002132,75.29976019184652,Yes
GCF_001640565.1,71.26883552336078,OG0002132,75.29976019184652,Yes
GCF_002224125.2,70.77328045264795,OG0002132,75.29976019184652,Yes
GCF_001187435.1,73.2561104577597,OG0002150,75.29976019184652,Yes
GCF_000720485.1,71.36500023190627,OG0002268,75.30017152658662,Yes
GCF_000700005.2,72.74064770002371,OG0002154,75.30120481927712,Yes
GCF_002028425.1,72.72868322896561,OG0002128,75.30303030303031,Yes
GCF_000720215.1,71.44995860312143,OG0002229,75.30364372469636,Yes
GCF_001267885.1,72.18785078818404,OG0002236,75.30413625304136,Yes
GCF_900119365.1,70.45385621449539,OG0002268,75.30434782608695,Yes
GCF_009863125.1,70.97059002585705,OG0002268,75.30434782608695,Yes
GCF_000719365.1,71.5883297638565,OG0002268,75.30434782608695,Yes
GCF_008042145.1,72.30933320132617,OG0002097,75.30516431924883,Yes
GCF_008639165.1,72.46421082008219,OG0002097,75.30516431924883,Yes
GCF_001746305.1,71.58706601368708,OG0002172,75.30864197530865,Yes
GCF_014650895.1,73.86841746139201,OG0002108,75.30864197530865,Yes
GCF_000725555.1,72.188913415395,OG0002172,75.30864197530865,Yes
GCF_014203535.1,72.72608929123523,OG0002172,75.30864197530865,Yes
GCF_002891315.1,71.21444945088618,OG0002172,75.30864197530865,Yes
GCF_001509795.1,72.16649594777202,OG0002229,75.30864197530865,Yes
GCF_014253015.1,73.1471939892551,OG0002229,75.30864197530865,Yes
GCF_000261345.2,71.54212338019983,OG0002172,75.30864197530865,Yes
GCF_002551145.1,71.7512317437235,OG0002172,75.30864197530865,Yes
GCF_002156055.1,72.09258720874736,OG0002229,75.30864197530865,Yes
GCF_000718625.1,72.28910990907153,OG0002172,75.30864197530865,Yes
GCF_000720675.1,72.5811962847692,OG0002229,75.30864197530865,Yes
GCF_002939385.1,72.1075480887608,OG0002292,75.30864197530865,Yes
GCF_000717745.1,71.41159375031481,OG0002099,75.31135531135531,Yes
GCF_000718775.1,72.82103019912239,OG0002154,75.3125,Yes
GCF_014203595.1,72.03357497951025,OG0002154,75.3125,Yes
GCF_002802945.1,73.44165296923315,OG0002243,75.31328320802005,Yes
GCF_001905905.1,72.52618144735315,OG0002176,75.31645569620254,Yes
GCF_000719555.1,73.19297597363543,OG0002108,75.31718569780853,Yes
GCF_000297635.1,72.92147577802726,OG0002099,75.31914893617021,Yes
GCF_008704515.1,72.55647111696172,OG0002292,75.31914893617021,Yes
GCF_002188335.1,72.16969174715156,OG0002099,75.32467532467533,Yes
GCF_008634015.1,73.56197590803878,OG0002170,75.32467532467533,Yes
GCF_013870595.1,71.80728235497138,OG0002099,75.32467532467533,Yes
GCF_000718625.1,72.28910990907153,OG0002292,75.32467532467533,Yes
GCF_000719785.1,72.59169735383811,OG0002292,75.32467532467533,Yes
GCF_000384175.1,71.50009640222602,OG0002150,75.32621589561091,Yes
GCF_000342125.1,73.26973094131425,OG0002261,75.32808398950131,Yes
GCF_014649535.1,70.56218698012687,OG0002130,75.32808398950131,Yes
GCF_004000405.1,71.90012461019978,OG0002268,75.32989099254159,Yes
GCF_016909575.1,70.65190019407797,OG0002268,75.32989099254159,Yes
GCF_000719555.1,73.19297597363543,OG0002099,75.33039647577093,Yes
GCF_900187385.1,71.0265375150324,OG0002292,75.33333333333333,Yes
GCF_000935185.3,72.3496066608556,OG0002217,75.33333333333333,Yes
GCF_003947265.2,73.03047017582355,OG0002217,75.33333333333333,Yes
GCF_000719265.1,72.41642711509591,OG0002154,75.33539731682146,Yes
GCF_002251155.1,72.71767908392607,OG0002236,75.33577533577534,Yes
GCF_014701095.1,71.43732688304102,OG0002236,75.33577533577534,Yes
GCF_001735805.1,71.08880262065536,OG0002236,75.33577533577534,Yes
GCF_001866675.1,71.29846980362196,OG0002236,75.33577533577534,Yes
GCF_015163075.1,70.77589388975778,OG0002236,75.33577533577534,Yes
GCF_001905505.1,71.24872686112982,OG0002130,75.33875338753387,Yes
GCF_000719785.1,72.59169735383811,OG0002130,75.33875338753387,Yes
GCF_000716675.1,72.17590141370484,OG0002089,75.33875338753387,Yes
GCF_000261345.2,71.54212338019983,OG0002130,75.33875338753387,Yes
GCF_016901035.1,71.6697437696203,OG0002130,75.33875338753387,Yes
GCF_900079415.1,72.67812909669054,OG0002130,75.33875338753387,Yes
GCF_013409565.1,70.80278813546826,OG0002130,75.33875338753387,Yes
GCF_000719265.1,72.41642711509591,OG0002243,75.34076827757124,Yes
GCF_000383595.1,71.18922575344534,OG0002268,75.3448275862069,Yes
GCF_000444875.1,72.55081180229493,OG0002268,75.3448275862069,Yes
GCF_013046785.1,72.45340867463028,OG0002268,75.3448275862069,Yes
GCF_009862505.1,71.68408621865674,OG0002291,75.34833869239014,Yes
GCF_008704515.1,72.55647111696172,OG0002268,75.34965034965036,Yes
GCF_002154415.1,72.04658620890199,OG0002130,75.35014005602241,Yes
GCF_000718155.1,72.71275078444424,OG0002292,75.35014005602241,Yes
GCF_000830005.1,71.99364808646747,OG0002097,75.35014005602241,Yes
GCF_009834125.1,71.5881327199418,OG0002130,75.35014005602241,Yes
GCF_014648695.1,70.84029136574024,OG0002130,75.35014005602241,Yes
GCF_000092385.1,70.75458902611386,OG0002089,75.35121328224777,Yes
GCF_004195945.1,73.40945979481012,OG0002261,75.35211267605634,Yes
GCF_000717725.1,72.92522243817906,OG0002172,75.35353535353535,Yes
GCF_017877015.1,72.4550168705122,OG0002292,75.35612535612536,Yes
GCF_008634015.1,73.56197590803878,OG0002229,75.35667963683528,Yes
GCF_007829875.1,72.5290855559092,OG0002150,75.35714285714286,Yes
GCF_001514265.1,70.94166661673785,OG0002150,75.35714285714286,Yes
GCF_900105245.1,71.92455527688543,OG0002150,75.35714285714286,Yes
GCF_000718375.1,72.3730541599248,OG0002150,75.35714285714286,Yes
GCF_006716135.1,72.51435348449981,OG0002150,75.35714285714286,Yes
GCF_000719785.1,72.59169735383811,OG0002150,75.35714285714286,Yes
GCF_003945525.1,71.96136842476199,OG0002097,75.35816618911176,Yes
GCF_000720175.1,71.49557545860554,OG0002268,75.36231884057972,Yes
GCF_009811575.1,71.0800540648297,OG0002154,75.36231884057972,Yes
GCF_004125245.1,72.01623646813974,OG0002154,75.36231884057972,Yes
GCF_017639205.1,71.97513531102362,OG0002172,75.36231884057972,Yes
GCF_900187385.1,71.0265375150324,OG0002154,75.36231884057972,Yes
GCF_002910905.1,71.11775336959565,OG0002292,75.36231884057972,Yes
GCF_004125245.1,72.01623646813974,OG0002099,75.36231884057972,Yes
GCF_000342125.1,73.26973094131425,OG0002089,75.36231884057972,Yes
GCF_009834145.1,72.15447193033249,OG0002099,75.36549707602339,Yes
GCF_016906245.1,72.51180349250771,OG0002099,75.36549707602339,Yes
GCF_002939475.1,72.39930118315576,OG0002108,75.36723163841808,Yes
GCF_002761895.1,71.05262045970098,OG0002229,75.36813922356092,Yes
GCF_000720485.1,71.36500023190627,OG0002292,75.36813922356092,Yes
GCF_014656075.1,73.21108540302635,OG0002176,75.3715498938429,Yes
GCF_014650895.1,73.86841746139201,OG0002176,75.3715498938429,Yes
GCF_008704515.1,72.55647111696172,OG0002176,75.3763440860215,Yes
GCF_004328625.1,71.85854258591137,OG0002176,75.3763440860215,Yes
GCF_004364245.1,72.34530652761906,OG0002176,75.3763440860215,Yes
GCF_009872515.1,72.78012557756568,OG0002176,75.3763440860215,Yes
GCF_001905005.1,71.90923884075247,OG0002291,75.3763440860215,Yes
GCF_000719555.1,73.19297597363543,OG0002173,75.37688442211056,Yes
GCF_017876235.1,72.26190082540705,OG0002268,75.37746806039489,Yes
GCF_010548165.1,71.65749135805102,OG0002150,75.37746806039489,Yes
GCF_001953875.1,72.58388095781491,OG0002268,75.37746806039489,Yes
GCF_000725805.1,72.23227410462664,OG0002268,75.37746806039489,Yes
GCF_018070175.1,72.12096500107661,OG0002097,75.37878787878788,Yes
GCF_001905855.1,72.14158284419638,OG0002154,75.37993920972644,Yes
GCF_900105245.1,71.92455527688543,OG0002154,75.37993920972644,Yes
GCF_002094995.1,72.28798094783069,OG0002292,75.38226299694189,Yes
GCF_002939385.1,72.1075480887608,OG0002150,75.38280329799764,Yes
GCF_000720485.1,71.36500023190627,OG0002154,75.38461538461539,Yes
GCF_014197485.1,72.96627479898616,OG0002154,75.38461538461539,Yes
GCF_014253015.1,73.1471939892551,OG0002099,75.38461538461539,Yes
GCF_000968685.2,71.47187478922336,OG0002089,75.38461538461539,Yes
GCF_001509775.1,70.96844907271088,OG0002089,75.38461538461539,Yes
GCF_000739045.1,71.62854703992213,OG0002132,75.38461538461539,Yes
GCF_000700005.2,72.74064770002371,OG0002243,75.38461538461539,Yes
GCF_008042145.1,72.30933320132617,OG0002154,75.38461538461539,Yes
GCF_016906245.1,72.51180349250771,OG0002268,75.38726333907057,Yes
GCF_013364315.1,71.29451435141188,OG0002268,75.38726333907057,Yes
GCF_000718015.1,72.97201453063025,OG0002150,75.38829151732378,Yes
GCF_900206255.1,70.76447565723471,OG0002154,75.38940809968847,Yes
GCF_018982965.1,72.23325012721247,OG0002154,75.38940809968847,Yes
GCF_000719785.1,72.59169735383811,OG0002154,75.38940809968847,Yes
GCF_003950035.1,73.14116767637857,OG0002261,75.39149888143176,Yes
GCF_000380165.1,72.03496733301846,OG0002236,75.39393939393939,Yes
GCF_000225525.1,72.45765896906404,OG0002099,75.39682539682539,Yes
GCF_002251155.1,72.71767908392607,OG0002099,75.39682539682539,Yes
GCF_000342125.1,73.26973094131425,OG0002118,75.39975399753997,Yes
GCF_001434355.1,71.7243872234859,OG0002268,75.40229885057471,Yes
GCF_009852415.1,72.9708712093927,OG0002268,75.40229885057471,Yes
GCF_016860525.1,72.33021684125379,OG0002268,75.40229885057471,Yes
GCF_018070205.1,71.9263035883291,OG0002292,75.40322580645162,Yes
GCF_008634015.1,73.56197590803878,OG0002099,75.40381791483112,Yes
GCF_000718635.1,72.39832027893979,OG0002274,75.40453074433657,Yes
GCF_014650435.1,71.89684322825536,OG0002243,75.40574282147315,Yes
GCF_009862445.1,72.11866110982085,OG0002243,75.40574282147315,Yes
GCF_018982965.1,72.23325012721247,OG0002243,75.40574282147315,Yes
GCF_014648695.1,70.84029136574024,OG0002172,75.40650406504065,Yes
GCF_000718015.1,72.97201453063025,OG0002172,75.40650406504065,Yes
GCF_000716675.1,72.17590141370484,OG0002268,75.4079254079254,Yes
GCF_014649535.1,70.56218698012687,OG0002236,75.4079254079254,Yes
GCF_000226455.1,71.02442944954693,OG0002268,75.4079254079254,Yes
GCF_014205255.1,70.98128577906316,OG0002268,75.4079254079254,Yes
GCF_002150735.1,71.15070149206248,OG0002268,75.4079254079254,Yes
GCF_019049255.1,71.73554307199355,OG0002268,75.4079254079254,Yes
GCF_014649995.1,72.21373693347616,OG0002268,75.4079254079254,Yes
GCF_001640565.1,71.26883552336078,OG0002099,75.40867093105899,Yes
GCF_008704515.1,72.55647111696172,OG0002229,75.40983606557377,Yes
GCF_011008945.1,73.2502875225165,OG0002132,75.40983606557377,Yes
GCF_014650615.1,71.65819458694891,OG0002229,75.40983606557377,Yes
GCF_002242805.1,71.02562801020376,OG0002154,75.41666666666667,Yes
GCF_003865155.1,72.03283162627643,OG0002172,75.41666666666667,Yes
GCF_004195945.1,73.40945979481012,OG0002226,75.42087542087542,Yes
GCF_003933295.1,71.75785492289239,OG0002236,75.4257907542579,Yes
GCF_017876235.1,72.26190082540705,OG0002261,75.42735042735043,Yes
GCF_014650735.1,71.8983588434935,OG0002236,75.4320987654321,Yes
GCF_008634015.1,73.56197590803878,OG0002108,75.4325259515571,Yes
GCF_014648695.1,70.84029136574024,OG0002268,75.4325259515571,Yes
GCF_013394065.1,72.07981307532526,OG0002154,75.43323139653415,Yes
GCF_000725555.1,72.188913415395,OG0002268,75.43554006968641,Yes
GCF_000444875.1,72.55081180229493,OG0002132,75.43859649122807,Yes
GCF_010548375.1,71.01283397881669,OG0002236,75.43859649122807,Yes
GCF_008704555.1,72.17223838570469,OG0002132,75.43859649122807,Yes
GCF_000718635.1,72.39832027893979,OG0002108,75.44444444444444,Yes
GCF_002551175.1,71.54293541516054,OG0002268,75.44463568559954,Yes
GCF_000261345.2,71.54212338019983,OG0002150,75.44483985765125,Yes
GCF_000931445.1,72.85908886895231,OG0002229,75.44581618655693,Yes
GCF_000225525.1,72.45765896906404,OG0002229,75.44581618655693,Yes
GCF_001746425.1,72.10929117028407,OG0002268,75.4477180820335,Yes
GCF_018070205.1,71.9263035883291,OG0002097,75.44853635505193,Yes
GCF_014656075.1,73.21108540302635,OG0002229,75.45219638242894,Yes
GCF_000725805.1,72.23227410462664,OG0002292,75.45454545454545,Yes
GCF_000719185.1,72.08319570586902,OG0002291,75.45551982851019,Yes
GCF_014076605.1,71.33417979781174,OG0002108,75.45551982851019,Yes
GCF_000968685.2,71.47187478922336,OG0002108,75.45551982851019,Yes
GCF_000717725.1,72.92522243817906,OG0002291,75.45662100456622,Yes
GCF_013046785.1,72.45340867463028,OG0002236,75.45787545787546,Yes
GCF_008704495.1,71.03040419692445,OG0002236,75.45787545787546,Yes
GCF_003949805.1,73.05617874950838,OG0002099,75.45787545787546,Yes
GCF_002150735.1,71.15070149206248,OG0002236,75.45787545787546,Yes
GCF_000225525.1,72.45765896906404,OG0002097,75.45893719806763,Yes
GCF_000720135.1,72.32100914084657,OG0002268,75.45977011494253,Yes
GCF_009857135.1,71.97548933854759,OG0002268,75.45977011494253,Yes
GCF_002939475.1,72.39930118315576,OG0002172,75.4601226993865,Yes
GCF_000719185.1,72.08319570586902,OG0002172,75.4601226993865,Yes
GCF_008704655.1,71.95970710448734,OG0002172,75.4601226993865,Yes
GCF_000715845.1,71.01373388843392,OG0002154,75.46583850931677,Yes
GCF_000955965.1,71.24131184267277,OG0002268,75.46620046620046,Yes
GCF_003363195.1,71.92051257710922,OG0002268,75.46620046620046,Yes
GCF_000718375.1,72.3730541599248,OG0002268,75.46620046620046,Yes
GCF_018614415.1,71.9776729394496,OG0002130,75.46666666666667,Yes
GCF_900104815.1,72.37766029823261,OG0002130,75.46666666666667,Yes
GCF_001509795.1,72.16649594777202,OG0002130,75.46666666666667,Yes
GCF_018982965.1,72.23325012721247,OG0002130,75.46666666666667,Yes
GCF_002156055.1,72.09258720874736,OG0002130,75.46666666666667,Yes
GCF_016860525.1,72.33021684125379,OG0002099,75.46897546897547,Yes
GCF_009852415.1,72.9708712093927,OG0002292,75.46897546897547,Yes
GCF_015244315.1,72.50697707688116,OG0002099,75.46897546897547,Yes
GCF_016860525.1,72.33021684125379,OG0002292,75.46897546897547,Yes
GCF_000718625.1,72.28910990907153,OG0002099,75.46897546897547,Yes
GCF_008704655.1,71.95970710448734,OG0002291,75.47169811320755,Yes
GCF_000698495.1,71.90525115243925,OG0002097,75.47348484848484,Yes
GCF_000719865.1,73.20297224774073,OG0002229,75.47425474254743,Yes
GCF_014202475.1,71.3761413815067,OG0002229,75.47425474254743,Yes
GCF_003041235.1,71.45260306774082,OG0002229,75.47425474254743,Yes
GCF_000715845.1,71.01373388843392,OG0002132,75.47619047619048,Yes
GCF_001905855.1,72.14158284419638,OG0002150,75.47619047619048,Yes
GCF_001652895.1,71.87308271254555,OG0002132,75.47619047619048,Yes
GCF_002242805.1,71.02562801020376,OG0002150,75.47619047619048,Yes
GCF_000968685.2,71.47187478922336,OG0002132,75.47619047619048,Yes
GCF_014650155.1,71.00454509490565,OG0002229,75.48209366391184,Yes
GCF_000721235.1,72.41546052416992,OG0002292,75.48309178743962,Yes
GCF_018982965.1,72.23325012721247,OG0002176,75.48387096774194,Yes
GCF_003949805.1,73.05617874950838,OG0002176,75.48387096774194,Yes
GCF_000830005.1,71.99364808646747,OG0002229,75.4863813229572,Yes
GCF_000718525.1,73.89174165612695,OG0002229,75.4863813229572,Yes
GCF_000725545.1,71.92949751979599,OG0002154,75.48717948717949,Yes
GCF_000718525.1,73.89174165612695,OG0002154,75.48717948717949,Yes
GCF_006539185.1,71.81957138804985,OG0002154,75.48717948717949,Yes
GCF_900105395.1,73.62599978000117,OG0002097,75.4874651810585,Yes
GCF_009811575.1,71.0800540648297,OG0002236,75.49019607843137,Yes
GCF_008642375.1,71.92355356884542,OG0002097,75.49295774647888,Yes
GCF_009604455.1,71.02240514489499,OG0002154,75.4932502596054,Yes
GCF_000718375.1,72.3730541599248,OG0002154,75.4932502596054,Yes
GCF_014203535.1,72.72608929123523,OG0002154,75.4932502596054,Yes
GCF_000225525.1,72.45765896906404,OG0002154,75.4932502596054,Yes
GCF_000720675.1,72.5811962847692,OG0002154,75.4932502596054,Yes
GCF_003143935.1,71.26307736231789,OG0002154,75.4932502596054,Yes
GCF_014253015.1,73.1471939892551,OG0002089,75.49407114624506,Yes
GCF_016906245.1,72.51180349250771,OG0002292,75.49407114624506,Yes
GCF_002939475.1,72.39930118315576,OG0002089,75.49407114624506,Yes
